Station Name,Country,County,Operator,Visited,Visit Date,Favorite,Latitude,Longitude,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,201,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998
Burnage,England,Greater Manchester,Northern,No,,,53.42116876,-2.215678403,,"142,188","135,406","37,962","212,504","211,880","220,078","223,780","204,120","186,778","213,146","218,292","216,200","187,184","158,674","144,672","119,943","111,475","113,566","92,908",n/a,"58,795","67,082","68,442","70,803","69,175","71,774"
Burneside,England,Cumbria,Northern,No,,,54.35498261,-2.766677306,,"16,918","17,618","8,508","22,016","14,112","18,048","14,260","16,066","14,258","15,996","17,434","17,282","18,040","16,112","13,776","12,394","9,561","9,392","7,759",n/a,"6,213","8,795","13,176","13,619","11,143","8,295"
Burnham,England,Berkshire,Elizabeth Line,No,,,51.52350488,-0.646373823,,"1,257,832","919,150","388,348","1,408,170","1,396,596","1,260,118","1,317,976","1,297,344","1,285,000","1,226,532","1,160,278","1,117,064","1,058,996","947,050","959,666","917,630","883,590","836,673","822,267",n/a,"848,686","841,312","877,271","793,177","667,237","586,084"
Burnham-on-Crouch,England,Essex,Greater Anglia,No,,,51.63365477,0.814027783,,"162,970","152,944","39,922","233,108","241,362","242,162","249,402","261,292","278,924","293,876","256,628","253,852","261,164","246,856","269,948","267,416","275,532","263,798","280,714",n/a,"287,747","296,387","292,721","296,893","267,113","268,351"
Burnley Barracks,England,Lancashire,Northern,No,,,53.79088011,-2.258086008,,"25,904","26,928","9,316","26,008","18,028","22,130","20,080","24,572","25,834","24,772","18,580","17,186","13,980","9,986","3,854","2,110","1,776",964,"1,103",n/a,"1,070","1,106","1,067","1,997","1,106","1,395"
Burnley Central,England,Lancashire,Northern,No,,,53.79351414,-2.244971314,,"100,182","99,658","28,804","102,278","91,204","120,326","125,778","128,614","145,328","149,788","140,308","150,388","145,892","125,750","116,486","116,269","110,993","107,770","108,231",n/a,"94,155","119,325","124,690","116,459","116,247","121,059"
Burnley Manchester Road,England,Lancashire,Northern,No,,,53.78496752,-2.248867526,,"507,364","421,608","99,694","482,736","422,116","451,258","433,396","393,304","273,000","244,548","247,488","232,404","216,244","191,274","190,070","178,869","167,159","151,216","143,181",n/a,"115,156","115,567","130,600","136,478","123,529","118,922"
Burnside,Scotland,South Lanarkshire,ScotRail,No,,,55.81693133,-4.202390334,,"182,226","132,112","30,194","263,304","272,764","282,282","276,012","270,746","275,500","270,748","318,628","337,056","328,082","312,644","309,398","289,795","281,779","273,199","265,978",n/a,"249,715","245,918","251,009","264,625","265,138","238,222"
Burntisland,Scotland,Fife,ScotRail,No,,,56.05708421,-3.23319832,,"150,662","132,798","26,548","211,238","225,594","231,240","229,442","236,342","222,476","206,058","194,210","201,562","191,946","192,694","188,878","173,771","160,626","147,859","144,395",n/a,"122,095","120,343","128,499","122,596","100,231","93,134"
Burscough Bridge,England,Lancashire,Northern,No,,,53.60525951,-2.840880285,,"165,298","140,864","51,210","217,920","216,156","241,684","241,534","233,552","227,888","219,590","210,842","219,206","222,382","215,558","211,512","194,615","178,147","155,437","136,966",n/a,"102,069","111,124","107,067","99,376","94,416","93,132"
Burscough Junction,England,Lancashire,Northern,No,,,53.5975223,-2.840605696,,"40,270","40,584","11,590","47,908","34,936","43,406","46,854","38,396","39,226","37,814","36,464","37,380","36,570","37,754","40,850","42,518","44,642","43,276","41,198",n/a,"33,106","38,196","42,044","39,822","38,329","33,810"
Bursledon ,England,Hampshire,South Western Railway,No,,,50.88368861,-1.30503236,,"54,750","47,822","16,768","62,040","60,754","54,012","60,092","64,756","63,560","65,206","59,614","59,294","60,264","54,894","54,776","49,124","44,263","42,331","34,852",n/a,"33,171","34,232","35,186","32,280","31,654","32,590"
Burton Joyce,England,Nottinghamshire,East Midlands Railway,No,,,52.98344188,-1.040877616,,"9,426","6,146","1,826","15,330","16,084","16,268","11,542","8,228","5,372","5,302","6,928","6,786","7,400","5,760","7,782","9,418","10,049","9,934","7,906",n/a,"8,095","8,191","7,367","8,509","7,820","7,440"
Burton-on-Trent,England,Staffordshire,East Midlands Railway,No,,,52.80581651,-1.642459972,,"663,498","573,162","181,742","848,012","875,332","833,040","820,808","790,880","736,692","710,480","700,996","703,472","718,996","683,178","668,002","682,443","655,269","613,612","559,573",n/a,"432,572","413,572","388,724","389,840","350,894","335,156"
Bury St Edmunds,England,Suffolk,Greater Anglia,No,,,52.25376049,0.713306657,,"698,282","564,972","151,514","657,942","665,112","652,080","633,362","603,518","595,638","578,007","566,110","490,154","469,500","419,782","415,914","373,740","275,403","240,952","211,468",n/a,"203,996","211,096","186,823","185,675","181,021","166,576"
Busby,Scotland,East Renfrewshire,ScotRail,No,,,55.78034454,-4.262201732,,"105,092","82,968","23,424","175,142","174,702","167,312","166,222","167,530","161,092","144,868","154,836","146,272","143,730","131,520","127,678","105,581","99,035","94,433","87,892",n/a,"90,136","86,435","93,702","99,273","102,327","97,808"
Bush Hill Park,England,London (City Of),London Overground,No,,,51.64151695,-0.069221115,,"893,678","692,138","283,412","1,107,834","1,104,330","1,096,702","1,037,808","992,280","825,372","785,642","713,604","661,200","610,532","580,542","648,074","739,732","723,256","479,449","523,950",n/a,"558,587","571,558","567,841","566,748","534,110","471,704"
Bushey,England,Hertfordshire,London Overground,No,,,51.64575023,-0.38532127,,"1,000,848","825,582","367,978","1,478,460","1,520,068","1,490,134","1,472,746","1,457,950","1,240,946","1,136,518","1,059,704","964,610","881,958","533,866","491,710","723,486","737,058","620,562","563,255",n/a,"494,455","471,479","477,387","473,623","388,722","330,860"
Butlers Lane,England,West Midlands,West Midlands Railway,No,,,52.59247094,-1.838020318,,"142,068","115,710","42,252","246,344","254,278","240,062","229,830","221,634","206,556","202,862","186,450","188,918","186,394","193,526","197,372","103,030","95,990","93,003","91,568",n/a,"89,871","97,419","92,052","93,480","135,011","85,437"
Buxted,England,East Sussex,GTR,No,,,50.99001084,0.131438922,,"92,856","68,978","21,704","158,546","125,672","116,338","114,176","133,062","150,310","161,777","175,624","168,100","163,280","152,592","157,130","159,893","133,020","118,248","86,368",n/a,"71,835","64,645","60,258","59,235","47,839","38,641"
Buxton,England,Derbyshire,Northern,No,,,53.2607227,-1.91286359,,"301,568","272,226","98,236","343,686","345,596","331,776","331,220","328,734","323,676","290,486","289,182","298,328","308,856","301,432","301,320","283,681","263,772","260,931","225,066",n/a,"220,247","211,862","221,009","238,981","232,498","248,055"
Byfleet & New Haw ,England,Surrey,South Western Railway,No,,,51.34979573,-0.481389768,,"316,800","277,930","163,446","401,872","445,004","447,024","477,106","475,420","439,790","406,010","407,454","401,074","390,188","384,168","417,098","409,799","320,676","282,560","300,040",n/a,"262,141","258,342","287,752","302,636","255,148","238,019"
Bynea,Wales,Sir Gaerfyrddin - Carmarthenshire,Transport for Wales,No,,,51.67203669,-4.098881647,,"1,266",820,34,"2,336","2,686","2,228","1,930","1,628","2,046","1,662","1,490","1,430","1,376","1,664","1,300","1,547",906,750,"1,064",n/a,550,537,524,704,752,703
Cadoxton,Wales,Bro Morgannwg - the Vale of Glamorgan,Transport for Wales,No,,,51.41228317,-3.248895944,,"258,164","204,930","75,100","256,400","270,514","282,098","287,136","282,134","268,544","278,276","272,522","254,046","249,714","257,140","260,782","252,940","227,811","208,722","198,132",n/a,"270,285","294,298","293,417","284,214","252,464","250,050"
Caergwrle,Wales,Sir y Fflint - Flintshire,Transport for Wales,No,,,53.10786641,-3.032913274,,"9,866","7,806","3,060","15,914","17,160","17,800","18,086","19,828","23,034","24,438","24,264","21,886","22,186","23,778","19,780","21,056","20,065","21,071","25,148",n/a,"21,642","26,345","28,696","29,019","29,157","28,109"
Caerphilly,Wales,Caerffili - Caerphilly,Transport for Wales,No,,,51.57158067,-3.218482559,,"524,900","372,912","119,314","712,648","760,346","771,930","757,094","743,856","709,020","698,318","691,516","678,380","665,328","622,016","598,214","606,461","608,934","599,502","620,269",n/a,"652,614","634,839","572,039","572,374","530,745","527,627"
Caersws,Wales,Powys - Powys,Transport for Wales,No,,,52.51612791,-3.432498792,,"42,500","31,398","13,196","59,274","60,626","69,668","64,636","57,942","49,250","45,900","46,486","44,872","42,272","36,090","33,950","34,159","29,988","28,257","24,901",n/a,"23,600","22,528","22,566","22,150","21,044","20,733"
Caldercruix,Scotland,North Lanarkshire,ScotRail,No,,,55.88794755,-3.887711908,,"67,194","51,724","9,628","104,292","98,254","100,404","88,688","111,472","109,038","101,926","92,996","90,992","11,120",N/A,N/A,N/A,N/A,N/A,N/A,n/a,N/A,N/A,N/A,N/A,N/A,N/A
Caldicot,Wales,Sir Fynwy - Monmouthshire,Transport for Wales,No,,,51.58479306,-2.760573906,,"65,912","56,838","20,838","89,024","96,522","101,248","104,438","96,856","96,324","93,068","87,750","85,426","83,292","79,006","79,858","71,743","70,289","60,289","59,699",n/a,"46,721","51,947","51,156","52,184","49,911","49,478"
Caledonian Road & Barnsbury,England,London (City Of),London Overground,No,,,51.54303928,-0.11672925,,"1,328,442","1,161,496","598,816","1,639,948","1,733,864","1,730,414","1,837,942","1,764,760","1,689,712","1,594,646","1,273,854","978,444","576,072","381,866","473,534","607,670","441,830","135,634","116,504",n/a,"217,401","195,335","189,811","183,573","142,970","40,963"
Calstock,England,Cornwall,Great Western Railway,No,,,50.49780237,-4.2089885,,"31,616","27,566","10,534","34,758","37,834","37,426","35,346","33,794","33,704","35,190","30,346","32,450","33,198","33,368","30,600","26,825","23,476","21,123","24,024",n/a,"25,739","24,880","22,208","24,133","21,650","23,267"
Cam and Dursley,England,Gloucestershire,Great Western Railway,No,,,51.71762107,-2.359082987,,"182,976","131,894","42,818","225,792","191,426","188,914","201,188","193,640","185,504","177,094","166,870","162,992","153,102","136,384","131,660","114,901","92,437","72,113","64,355",n/a,"50,534","53,983","52,051","55,582","58,605","61,215"
Camberley ,England,Surrey,South Western Railway,No,,,51.33632713,-0.74427172,,"287,900","237,332","83,076","341,572","391,680","414,680","446,350","472,358","460,372","455,070","466,450","461,576","444,080","439,678","449,692","432,878","377,291","355,415","343,634",n/a,"325,165","332,442","368,606","371,156","378,006","376,272"
Camborne,England,Cornwall,Great Western Railway,No,,,50.21044314,-5.297412316,,"295,808","280,418","118,444","277,540","266,006","255,658","262,070","269,034","280,452","283,400","279,898","275,440","247,360","224,950","215,600","193,948","181,671","157,026","146,595",n/a,"109,628","101,231","105,140","112,063","107,570","105,101"
Cambridge,England,Cambridgeshire,Greater Anglia,No,,,52.19406537,0.137456461,,"9,341,600","6,952,780","2,300,528","11,599,814","11,983,320","11,530,158","11,424,902","10,954,212","10,420,178","9,824,859","9,168,938","8,823,236","8,245,416","7,661,146","7,571,838","6,997,887","6,522,309","6,137,423","6,060,475",n/a,"5,478,112","5,154,064","4,868,452","4,679,635","4,281,743","3,909,257"
Cambridge Heath,England,London (City Of),London Overground,No,,,51.5319711,-0.057279067,,"771,490","601,582","252,404","774,306","786,006","774,528","765,702","646,748","402,078","357,754","296,692","266,838","223,850","152,816","150,220","173,697","114,369","43,024","46,476",n/a,"101,231","84,338","75,359","74,340","76,230","3,723"
Cambridge North,England,Cambridgeshire,Greater Anglia,No,,,52.22447999,0.158478722,,"1,074,602","733,612","220,958","949,550","812,972","488,876",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,n/a,N/A,N/A,N/A,N/A,N/A,N/A
Cambuslang,Scotland,South Lanarkshire,ScotRail,No,,,55.81961108,-4.173009361,,"629,278","443,054","165,944","769,008","758,836","850,510","806,638","774,352","750,022","716,608","777,400","757,572","689,836","655,394","660,234","604,899","579,420","557,494","481,858",n/a,"419,258","426,019","474,271","502,086","491,333","415,663"
Camden Road,England,London (City Of),London Overground,No,,,51.54178931,-0.138700901,,"3,724,674","3,071,342","1,482,204","4,560,560","4,968,410","5,016,280","5,257,708","5,120,672","4,952,576","4,736,392","3,810,066","3,085,420","1,833,296","1,193,916","1,414,848","1,935,301","2,005,886","688,609","577,851",n/a,"1,087,391","1,000,405","954,375","920,517","763,162","199,162"
Cameron Bridge,Scotland,Fife,ScotRail,No,,,56.19001,-3.04608,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Camelon,Scotland,Falkirk,ScotRail,No,,,56.00609602,-3.817605956,,"124,872","94,790","24,596","162,874","142,044","127,576","132,166","136,100","130,478","116,378","110,860","104,446","98,606","92,058","97,264","96,584","90,457","89,975","83,000",n/a,"61,389","61,525","54,869","48,875","51,543","45,473"
Canada Water,England,London (City Of),London Underground,No,,,51.49798847,-0.049719837,,"16,226,090","13,644,950","5,576,276","21,797,466","23,725,794","24,997,198","25,015,768","23,643,842","10,330,664","6,213,910","6,499,764","4,883,262","2,793,891",N/A,N/A,N/A,N/A,N/A,N/A,n/a,N/A,N/A,N/A,N/A,N/A,N/A
Canary Wharf,England,London (City Of),Elizabeth Line,No,,,51.50610668,-0.017679004,,"9,924,606",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,n/a,N/A,N/A,N/A,N/A,N/A,N/A
Canley,England,West Midlands,West Midlands Railway,No,,,52.39924176,-1.547574872,,"363,796","257,834","89,840","369,574","398,880","392,006","378,844","327,550","274,282","254,502","221,212","221,440","195,664","185,742","183,976","90,012","77,905","69,371","57,821",n/a,"52,448","55,958","56,551","55,157","76,026","38,613"
Cannock,England,Staffordshire,West Midlands Railway,No,,,52.68616245,-2.0221475,,"233,290","197,960","39,180","197,732","208,260","199,956","233,172","220,290","221,124","247,942","246,014","253,890","224,584","203,736","182,918","147,782","141,751","124,652","122,041",n/a,"114,665","113,751","110,001","105,766","104,009","86,789"
Canonbury,England,London (City Of),London Overground,No,,,51.5487307,-0.09219093,,"2,349,684","1,950,210","913,278","2,885,562","3,085,176","2,975,418","3,005,382","2,859,228","2,928,630","2,741,100","2,317,888","1,784,642","772,976","472,010","561,388","718,793","789,228","164,672","127,763",n/a,"243,368","222,191","219,591","234,860","168,265","60,092"
Canterbury East,England,Kent,Southeastern,No,,,51.2742643,1.075968368,,"935,628","770,802","280,318","1,096,734","1,144,046","1,109,015","1,060,553","1,034,102","1,003,925","945,600","1,043,578","1,175,090","1,158,433","1,330,917","1,575,014","1,618,418","1,640,246","429,063","410,001",n/a,"347,156","386,502","431,296","372,840","353,178","363,697"
Canterbury West,England,Kent,Southeastern,No,,,51.28426582,1.07530307,,"2,177,268","1,793,700","652,324","2,552,170","2,662,266","2,580,749","2,467,975","2,406,422","2,336,199","2,223,350","2,121,098","2,132,030","1,921,370","1,464,545","1,390,831","1,351,397","1,134,891","2,172,469","2,015,286",n/a,"1,792,446","1,748,911","1,705,023","1,671,022","1,725,925","1,644,080"
Cantley,England,Norfolk,Greater Anglia,No,,,52.57874392,1.513412034,,"15,740","14,776","7,004","17,048","20,590","21,682","23,216","21,530","21,350","18,898","18,008","16,174","16,668","16,062","17,866","17,935","11,107","11,204","11,429",n/a,"14,036","17,959","16,721","13,862","11,149","12,473"
Capenhurst,England,Cheshire,Merseyrail,No,,,53.26017669,-2.942285263,,"170,728","141,012","56,230","168,866","179,960","184,800","220,814","220,834","209,620","189,510","108,088","113,314","131,890","122,192","75,050","59,931","44,215","53,069","57,794",n/a,"56,191","37,351","43,195","44,966","55,359","45,932"
Carbis Bay,England,Cornwall,Great Western Railway,No,,,50.1970567,-5.463264663,,"226,768","230,256","111,158","212,354","227,854","234,668","195,124","191,408","231,800","203,782","198,734","206,738","55,334","7,980","8,454","8,208","6,347","23,737","66,298",n/a,"60,620","48,616","42,717","38,410","40,364","44,784"
